airport1,airport2,airport3,min
SAN,IAD,ORD,2237.25
SAN,IAD,ORD,2237.25
ORD,IAD,SAN,2237.25
ORD,IAD,SAN,2237.25
SAN,IAD,ORD,2238.75
SAN,IAD,ORD,2238.75
ORD,IAD,SAN,2238.75
ORD,IAD,SAN,2238.75
SAN,IAD,ORD,2240.25
ORD,IAD,SAN,2240.25
RSW,ORD,LAX,2241.0
LAX,ORD,RSW,2241.0
TPA,IAD,LAS,2241.75
LAS,IAD,TPA,2241.75
RSW,ORD,LAX,2243.25
LAX,ORD,RSW,2243.25
IAD,PDX,SFO,2244.0
IAD,PDX,SFO,2244.0
SFO,PDX,IAD,2244.0
SFO,PDX,IAD,2244.0
IAD,PDX,SFO,2246.25
SFO,PDX,IAD,2246.25
BWI,IAH,SFO,2247.75
SFO,IAH,BWI,2247.75
IAD,PDX,SFO,2251.5
IAD,PDX,SFO,2251.5
SAN,SFO,IAD,2251.5
SFO,PDX,IAD,2251.5
SFO,PDX,IAD,2251.5
IAD,SFO,SAN,2251.5
RNO,SFO,BOS,2252.25
BOS,SFO,RNO,2252.25
HNL,LAX,SFO,2253.0
SFO,LAX,HNL,2253.0
IAD,PDX,SFO,2253.75
SFO,PDX,IAD,2253.75
SAN,SFO,MCO,2254.5
MCO,SFO,SAN,2254.5
LAX,SFO,EWR,2259.0
TUS,LAX,EWR,2259.0
TUS,LAX,EWR,2259.0
LAX,SFO,EWR,2259.0
LAX,SFO,EWR,2259.0
EWR,SFO,LAX,2259.0
EWR,SFO,LAX,2259.0
EWR,SFO,LAX,2259.0
EWR,LAX,TUS,2259.0
EWR,LAX,TUS,2259.0
TUS,LAX,EWR,2261.25
TUS,LAX,EWR,2261.25
TUS,LAX,EWR,2261.25
TUS,LAX,EWR,2261.25
EWR,LAX,TUS,2261.25
EWR,LAX,TUS,2261.25
EWR,LAX,TUS,2261.25
EWR,LAX,TUS,2261.25
TUS,LAX,EWR,2263.5
TUS,LAX,EWR,2263.5
EWR,LAX,TUS,2263.5
EWR,LAX,TUS,2263.5
RSW,ORD,SMF,2267.25
SMF,ORD,RSW,2267.25
RSW,ORD,SMF,2269.5
SMF,ORD,RSW,2269.5
RNO,SFO,BOS,2271.75
BOS,SFO,RNO,2271.75
PDX,IAD,ORD,2272.5
ORD,IAD,PDX,2272.5
MIA,ORD,SAN,2272.5
SAN,ORD,MIA,2272.5
LAX,SFO,EWR,2273.25
EWR,SFO,LAX,2273.25
PDX,SFO,KOA,2273.25
PDX,SFO,KOA,2273.25
KOA,SFO,PDX,2273.25
KOA,SFO,PDX,2273.25
LAX,SFO,EWR,2274.0
EWR,SFO,LAX,2274.0
MIA,ORD,SAN,2274.0
SAN,ORD,MIA,2274.0
LAX,SFO,EWR,2274.75
EWR,SFO,LAX,2274.75
PDX,SFO,KOA,2275.5
KOA,SFO,PDX,2275.5
TUS,LAX,EWR,2277.0
TUS,LAX,EWR,2277.0
EWR,LAX,TUS,2277.0
EWR,LAX,TUS,2277.0
PDX,IAD,ORD,2277.75
ORD,IAD,PDX,2277.75
MIA,ORD,SEA,2278.5
SEA,ORD,MIA,2278.5
TUS,LAX,EWR,2279.25
TUS,LAX,EWR,2279.25
PDX,IAD,ORD,2279.25
ORD,IAD,PDX,2279.25
EWR,LAX,TUS,2279.25
EWR,LAX,TUS,2279.25
MIA,ORD,SEA,2280.0
MIA,ORD,SEA,2280.0
PDX,IAD,ORD,2280.0
ORD,IAD,PDX,2280.0
SEA,ORD,MIA,2280.0
SEA,ORD,MIA,2280.0
MIA,ORD,SEA,2281.5
HNL,LAX,SMF,2281.5
HNL,LAX,SMF,2281.5
SMF,LAX,HNL,2281.5
SMF,LAX,HNL,2281.5
SEA,ORD,MIA,2281.5
HNL,LAX,SMF,2282.25
SMF,LAX,HNL,2282.25
HNL,LAX,SMF,2283.0
SMF,LAX,HNL,2283.0
PDX,IAD,ORD,2285.25
ORD,IAD,PDX,2285.25
PDX,IAD,ORD,2286.75
ORD,IAD,PDX,2286.75
SNA,SFO,EWR,2287.5
SNA,SFO,EWR,2287.5
SNA,SFO,EWR,2287.5
EWR,SFO,SNA,2287.5
EWR,SFO,SNA,2287.5
EWR,SFO,SNA,2287.5
MIA,ORD,SNA,2289.0
SNA,ORD,MIA,2289.0
MIA,ORD,SNA,2290.5
SNA,ORD,MIA,2290.5
MIA,ORD,PDX,2291.25
BOS,LAX,SFO,2291.25
SFO,LAX,BOS,2291.25
PDX,ORD,MIA,2291.25
MIA,ORD,PDX,2292.75
PDX,ORD,MIA,2292.75
MIA,ORD,PDX,2293.5
PDX,ORD,MIA,2293.5
MIA,ORD,PDX,2295.0
PDX,ORD,MIA,2295.0
MIA,ORD,LAX,2299.5
LAX,ORD,MIA,2299.5
HNL,SFO,PDX,2300.25
HNL,SFO,PDX,2300.25
PDX,SFO,HNL,2300.25
PDX,SFO,HNL,2300.25
MIA,ORD,LAX,2301.0
HNL,SFO,PDX,2301.0
HNL,SFO,PDX,2301.0
PDX,SFO,HNL,2301.0
PDX,SFO,HNL,2301.0
LAX,ORD,MIA,2301.0
SNA,SFO,EWR,2301.75
MIA,ORD,LAX,2301.75
EWR,SFO,SNA,2301.75
LAX,ORD,MIA,2301.75
SNA,SFO,EWR,2302.5
HNL,SFO,PDX,2302.5
EWR,SFO,SNA,2302.5
PDX,SFO,HNL,2302.5
SNA,SFO,EWR,2303.25
MIA,ORD,LAX,2303.25
HNL,SFO,PDX,2303.25
SNA,IAH,BOS,2303.25
EWR,SFO,SNA,2303.25
BOS,IAH,SNA,2303.25
PDX,SFO,HNL,2303.25
LAX,ORD,MIA,2303.25
PHX,ORD,LAS,2309.25
LAS,ORD,PHX,2309.25
PHX,ORD,LAS,2310.0
LAS,ORD,PHX,2310.0
IAD,SFO,PDX,2310.75
IAD,SFO,PDX,2310.75
PDX,SFO,IAD,2310.75
PDX,SFO,IAD,2310.75
RSW,ORD,SFO,2312.25
SFO,ORD,RSW,2312.25
IAD,SFO,PDX,2313.0
PDX,SFO,IAD,2313.0
SNA,IAH,SFO,2318.25
SFO,IAH,SNA,2318.25
BOS,LAX,SMF,2319.75
BOS,LAX,SMF,2319.75
SMF,LAX,BOS,2319.75
SMF,LAX,BOS,2319.75
RSW,ORD,SFO,2320.5
BOS,LAX,SMF,2320.5
SMF,LAX,BOS,2320.5
SFO,ORD,RSW,2320.5
BOS,LAX,SMF,2321.25
SMF,LAX,BOS,2321.25
PSP,SFO,EWR,2323.5
PSP,SFO,EWR,2323.5
PSP,SFO,EWR,2323.5
EWR,SFO,PSP,2323.5
EWR,SFO,PSP,2323.5
EWR,SFO,PSP,2323.5
MIA,ORD,SMF,2325.75
MCI,SFO,DFW,2325.75
DFW,SFO,MCI,2325.75
SMF,ORD,MIA,2325.75
BOS,IAH,LAX,2326.5
LAX,IAH,BOS,2326.5
MCI,SFO,DFW,2326.5
MCI,SFO,DFW,2326.5
DFW,SFO,MCI,2326.5
DFW,SFO,MCI,2326.5
MIA,ORD,SMF,2327.25
SMF,ORD,MIA,2327.25
MIA,ORD,SMF,2328.0
SMF,ORD,MIA,2328.0
IAD,SFO,PDX,2329.5
IAD,SFO,PDX,2329.5
PDX,SFO,IAD,2329.5
PDX,SFO,IAD,2329.5
MIA,ORD,SMF,2329.5
SMF,ORD,MIA,2329.5
SNA,IAH,SFO,2331.0
SFO,IAH,SNA,2331.0
IAD,SFO,PDX,2331.75
PDX,SFO,IAD,2331.75
PDX,SFO,MCO,2332.5
PDX,SFO,MCO,2332.5
MCO,SFO,PDX,2332.5
MCO,SFO,PDX,2332.5
PDX,SFO,MCO,2334.75
MCO,SFO,PDX,2334.75
DEN,EWR,IAH,2337.0
IAH,EWR,DEN,2337.0
PSP,SFO,EWR,2337.75
EWR,SFO,PSP,2337.75
PSP,SFO,EWR,2338.5
EWR,SFO,PSP,2338.5
PSP,SFO,EWR,2339.25
SFO,IAD,ORD,2339.25
ORD,IAD,SFO,2339.25
EWR,SFO,PSP,2339.25
SAN,IAD,MCO,2340.75
TUS,LAX,HNL,2340.75
TUS,LAX,HNL,2340.75
MCO,IAD,SAN,2340.75
HNL,LAX,TUS,2340.75
HNL,LAX,TUS,2340.75
SAN,IAD,MCO,2341.5
SFO,IAH,LAX,2341.5
LAX,IAH,SFO,2341.5
MCO,IAD,SAN,2341.5
TUS,LAX,HNL,2343.0
TUS,LAX,HNL,2343.0
HNL,LAX,TUS,2343.0
HNL,LAX,TUS,2343.0
SFO,IAD,ORD,2344.5
ORD,IAD,SFO,2344.5
BOS,IAH,EWR,2345.25
EWR,IAH,BOS,2345.25
SAN,SFO,EWR,2346.0
SAN,SFO,EWR,2346.0
SAN,SFO,EWR,2346.0
SFO,IAD,ORD,2346.0
ORD,IAD,SFO,2346.0
EWR,SFO,SAN,2346.0
EWR,SFO,SAN,2346.0
EWR,SFO,SAN,2346.0
DEN,EWR,IAH,2349.0
IAH,EWR,DEN,2349.0
IAD,BOS,LAX,2352.75
LAX,BOS,IAD,2352.75
SFO,IAH,LAX,2354.25
LAX,IAH,SFO,2354.25
IAD,DEN,MCO,2356.5
IAD,BOS,LAX,2356.5
MCO,DEN,IAD,2356.5
LAX,BOS,IAD,2356.5
BOS,IAH,EWR,2357.25
EWR,IAH,BOS,2357.25
SFO,IAD,ORD,2358.0
ORD,IAD,SFO,2358.0
LGA,IAH,BOS,2359.5
BOS,IAH,LGA,2359.5
SAN,SFO,EWR,2360.25
SFO,IAH,EWR,2360.25
EWR,IAH,SFO,2360.25
EWR,SFO,SAN,2360.25
SAN,SFO,EWR,2361.0
EWR,SFO,SAN,2361.0
SAN,SFO,EWR,2361.75
EWR,SFO,SAN,2361.75
SFO,IAD,ORD,2363.25
ORD,IAD,SFO,2363.25
DEN,LGA,IAH,2364.75
SAN,IAD,MCO,2364.75
SFO,IAD,ORD,2364.75
ORD,IAD,SFO,2364.75
IAH,LGA,DEN,2364.75
MCO,IAD,SAN,2364.75
SAN,IAD,MCO,2365.5
MCO,IAD,SAN,2365.5
SAN,IAD,MCO,2366.25
BOS,SFO,LAX,2366.25
LAX,SFO,BOS,2366.25
MCO,IAD,SAN,2366.25
SAN,IAD,MCO,2367.0
MCO,IAD,SAN,2367.0
SAN,IAD,MCO,2367.75
MCO,IAD,SAN,2367.75
SAN,IAD,MCO,2368.5
MCO,IAD,SAN,2368.5
SLC,LAX,EWR,2369.25
EWR,LAX,SLC,2369.25
SLC,LAX,EWR,2370.0
SLC,LAX,EWR,2370.0
EWR,LAX,SLC,2370.0
EWR,LAX,SLC,2370.0
MIA,ORD,SFO,2370.75
SFO,ORD,MIA,2370.75
SLC,LAX,EWR,2371.5
EWR,LAX,SLC,2371.5
SFO,IAH,EWR,2372.25
SLC,LAX,EWR,2372.25
SLC,LAX,EWR,2372.25
SLC,LAX,EWR,2372.25
MIA,ORD,SFO,2372.25
EWR,IAH,SFO,2372.25
EWR,LAX,SLC,2372.25
EWR,LAX,SLC,2372.25
EWR,LAX,SLC,2372.25
SFO,ORD,MIA,2372.25
SFO,IAH,EWR,2373.0
EWR,IAH,SFO,2373.0
SLC,LAX,EWR,2374.5
LGA,IAH,SFO,2374.5
EWR,LAX,SLC,2374.5
SFO,IAH,LGA,2374.5
DEN,LGA,IAH,2376.0
IAH,LGA,DEN,2376.0
MIA,ORD,SFO,2379.0
TUS,LAX,BOS,2379.0
TUS,LAX,BOS,2379.0
SFO,ORD,MIA,2379.0
BOS,LAX,TUS,2379.0
BOS,LAX,TUS,2379.0
MIA,ORD,SFO,2380.5
SFO,ORD,MIA,2380.5
TUS,LAX,BOS,2381.25
TUS,LAX,BOS,2381.25
BOS,LAX,TUS,2381.25
BOS,LAX,TUS,2381.25
TPA,IAD,SAN,2384.25
SAN,IAD,TPA,2384.25
SFO,IAH,EWR,2385.0
EWR,IAH,SFO,2385.0
BOS,SFO,LAX,2385.75
LAX,SFO,BOS,2385.75
SLC,LAX,EWR,2387.25
LGA,IAH,SFO,2387.25
EWR,LAX,SLC,2387.25
SFO,IAH,LGA,2387.25
SLC,LAX,EWR,2388.0
SLC,LAX,EWR,2388.0
EWR,LAX,SLC,2388.0
EWR,LAX,SLC,2388.0
SLC,LAX,EWR,2390.25
EWR,LAX,SLC,2390.25
IAD,DEN,EWR,2391.75
EWR,DEN,IAD,2391.75
SNA,SFO,BOS,2394.75
BOS,SFO,SNA,2394.75
ORD,SNA,IAH,2402.25
IAH,SNA,ORD,2402.25
LGA,DEN,IAD,2405.25
IAD,DEN,LGA,2405.25
PDX,IAD,MCO,2406.75
MCO,IAD,PDX,2406.75
PDX,IAD,MCO,2407.5
MCO,IAD,PDX,2407.5
TPA,IAD,SAN,2408.25
SAN,IAD,TPA,2408.25
TPA,IAD,SAN,2409.75
SAN,IAD,TPA,2409.75
TPA,IAD,SAN,2411.25
SAN,IAD,TPA,2411.25
DEN,SAN,IAD,2412.0
IAD,SAN,DEN,2412.0
PDX,IAD,MCO,2414.25
MCO,IAD,PDX,2414.25
SNA,SFO,BOS,2414.25
BOS,SFO,SNA,2414.25
PDX,IAD,MCO,2415.0
MCO,IAD,PDX,2415.0
LGA,DEN,IAD,2416.5
IAD,DEN,LGA,2416.5
DFW,SFO,IAH,2421.75
IAH,SFO,DFW,2421.75
DFW,SFO,IAH,2422.5
DFW,SFO,IAH,2422.5
IAH,SFO,DFW,2422.5
IAH,SFO,DFW,2422.5
PDX,SFO,EWR,2424.0
PDX,SFO,EWR,2424.0
PDX,SFO,EWR,2424.0
PDX,SFO,EWR,2424.0
PDX,SFO,EWR,2424.0
PDX,SFO,EWR,2424.0
EWR,SFO,PDX,2424.0
EWR,SFO,PDX,2424.0
EWR,SFO,PDX,2424.0
EWR,SFO,PDX,2424.0
EWR,SFO,PDX,2424.0
EWR,SFO,PDX,2424.0
PDX,SFO,EWR,2426.25
PDX,SFO,EWR,2426.25
PDX,SFO,EWR,2426.25
EWR,SFO,PDX,2426.25
EWR,SFO,PDX,2426.25
EWR,SFO,PDX,2426.25
IAD,BOS,SFO,2427.75
SFO,BOS,IAD,2427.75
PSP,SFO,BOS,2430.75
BOS,SFO,PSP,2430.75
IAD,BOS,SFO,2431.5
SFO,BOS,IAD,2431.5
ABQ,LAX,EWR,2433.0
EWR,LAX,ABQ,2433.0
ABQ,LAX,EWR,2433.75
ABQ,LAX,EWR,2433.75
ABQ,LAX,EWR,2433.75
EWR,LAX,ABQ,2433.75
EWR,LAX,ABQ,2433.75
EWR,LAX,ABQ,2433.75
ABQ,LAX,EWR,2434.5
ABQ,LAX,EWR,2434.5
DFW,SFO,IAH,2434.5
IAH,SFO,DFW,2434.5
EWR,LAX,ABQ,2434.5
EWR,LAX,ABQ,2434.5
ABQ,LAX,EWR,2435.25
ABQ,LAX,EWR,2435.25
DFW,SFO,IAH,2435.25
DFW,SFO,IAH,2435.25
IAH,SFO,DFW,2435.25
IAH,SFO,DFW,2435.25
EWR,LAX,ABQ,2435.25
EWR,LAX,ABQ,2435.25
ABQ,LAX,EWR,2436.0
ABQ,LAX,EWR,2436.0
ABQ,LAX,EWR,2436.0
ORD,LAX,IAH,2436.0
IAH,LAX,ORD,2436.0
DEN,SAN,IAD,2436.0
IAD,SAN,DEN,2436.0
EWR,LAX,ABQ,2436.0
EWR,LAX,ABQ,2436.0
EWR,LAX,ABQ,2436.0
ABQ,LAX,EWR,2436.75
ABQ,LAX,EWR,2436.75
EWR,LAX,ABQ,2436.75
EWR,LAX,ABQ,2436.75
ABQ,LAX,EWR,2437.5
ABQ,LAX,EWR,2437.5
ABQ,LAX,EWR,2437.5
DEN,SAN,IAD,2437.5
IAD,SAN,DEN,2437.5
EWR,LAX,ABQ,2437.5
EWR,LAX,ABQ,2437.5
EWR,LAX,ABQ,2437.5
PDX,SFO,EWR,2438.25
PDX,SFO,EWR,2438.25
ABQ,LAX,EWR,2438.25
ORD,LAX,IAH,2438.25
IAH,LAX,ORD,2438.25
EWR,SFO,PDX,2438.25
EWR,SFO,PDX,2438.25
EWR,LAX,ABQ,2438.25
PDX,SFO,EWR,2439.0
PDX,SFO,EWR,2439.0
EWR,SFO,PDX,2439.0
EWR,SFO,PDX,2439.0
DEN,SAN,IAD,2439.0
IAD,SAN,DEN,2439.0
PDX,SFO,EWR,2439.75
PDX,SFO,EWR,2439.75
ABQ,LAX,EWR,2439.75
ABQ,LAX,EWR,2439.75
EWR,SFO,PDX,2439.75
EWR,SFO,PDX,2439.75
EWR,LAX,ABQ,2439.75
EWR,LAX,ABQ,2439.75
PDX,SFO,EWR,2440.5
ABQ,LAX,EWR,2440.5
EWR,SFO,PDX,2440.5
EWR,LAX,ABQ,2440.5
PDX,SFO,EWR,2441.25
EWR,SFO,PDX,2441.25
PDX,SFO,EWR,2442.0
ABQ,LAX,EWR,2442.0
EWR,SFO,PDX,2442.0
EWR,LAX,ABQ,2442.0
ABQ,LAX,EWR,2444.25
EWR,LAX,ABQ,2444.25
MCI,SFO,IAH,2446.5
IAH,SFO,MCI,2446.5
IAD,BOS,SFO,2447.25
SFO,BOS,IAD,2447.25
TPA,IAD,PDX,2450.25
PSP,SFO,BOS,2450.25
PDX,IAD,TPA,2450.25
BOS,SFO,PSP,2450.25
ABQ,LAX,EWR,2451.0
IAD,BOS,SFO,2451.0
SFO,BOS,IAD,2451.0
HNL,LAX,SLC,2451.0
SLC,LAX,HNL,2451.0
EWR,LAX,ABQ,2451.0
ABQ,LAX,EWR,2451.75
ABQ,LAX,EWR,2451.75
ABQ,LAX,EWR,2451.75
HNL,LAX,SLC,2451.75
HNL,LAX,SLC,2451.75
SLC,LAX,HNL,2451.75
SLC,LAX,HNL,2451.75
EWR,LAX,ABQ,2451.75
EWR,LAX,ABQ,2451.75
EWR,LAX,ABQ,2451.75
ABQ,LAX,EWR,2452.5
ABQ,LAX,EWR,2452.5
EWR,LAX,ABQ,2452.5
EWR,LAX,ABQ,2452.5
ABQ,LAX,EWR,2453.25
SAN,SFO,BOS,2453.25
BOS,SFO,SAN,2453.25
EWR,LAX,ABQ,2453.25
HNL,LAX,SLC,2454.0
SLC,LAX,HNL,2454.0
ABQ,LAX,EWR,2455.5
ABQ,LAX,EWR,2455.5
EWR,LAX,ABQ,2455.5
EWR,LAX,ABQ,2455.5
ABQ,LAX,EWR,2456.25
EWR,LAX,ABQ,2456.25
TPA,IAD,PDX,2457.75
PDX,IAD,TPA,2457.75
MCI,SFO,IAH,2459.25
IAH,SFO,MCI,2459.25
PHX,ORD,SAN,2459.25
SAN,ORD,PHX,2459.25
ABQ,LAX,EWR,2460.0
EWR,LAX,ABQ,2460.0
MCO,DEN,EWR,2460.75
EWR,DEN,MCO,2460.75
PHX,ORD,SEA,2465.25
ORD,EWR,LAX,2465.25
LAX,EWR,ORD,2465.25
SEA,ORD,PHX,2465.25
PHX,ORD,SEA,2466.75
SEA,ORD,PHX,2466.75
ORD,EWR,LAX,2467.5
LAX,EWR,ORD,2467.5
ORD,EWR,LAX,2472.75
LAX,EWR,ORD,2472.75
SAN,SFO,BOS,2472.75
BOS,SFO,SAN,2472.75
SFO,IAD,MCO,2473.5
MCO,IAD,SFO,2473.5
SFO,IAD,MCO,2474.25
LGA,DEN,MCO,2474.25
MCO,IAD,SFO,2474.25
MCO,DEN,LGA,2474.25
ORD,EWR,LAX,2475.0
LAX,EWR,ORD,2475.0
PHX,ORD,SNA,2475.75
SNA,ORD,PHX,2475.75
PHX,ORD,PDX,2478.0
PDX,ORD,PHX,2478.0
PHX,ORD,PDX,2480.25
PDX,ORD,PHX,2480.25
ORD,EWR,LAX,2483.25
LAX,EWR,ORD,2483.25
LGA,DEN,MCO,2485.5
MCO,DEN,LGA,2485.5
PHX,ORD,LAX,2486.25
LAX,ORD,PHX,2486.25
PHX,ORD,LAX,2488.5
LAX,ORD,PHX,2488.5
SLC,LAX,BOS,2489.25
BOS,LAX,SLC,2489.25
SLC,LAX,BOS,2490.0
SLC,LAX,BOS,2490.0
BOS,LAX,SLC,2490.0
BOS,LAX,SLC,2490.0
ORD,EWR,LAX,2490.75
LAX,EWR,ORD,2490.75
SFO,IAD,MCO,2492.25
MCO,IAD,SFO,2492.25
SLC,LAX,BOS,2492.25
BOS,LAX,SLC,2492.25
SFO,IAD,MCO,2493.0
MCO,IAD,SFO,2493.0
IAD,MCO,SFO,2495.25
SFO,MCO,IAD,2495.25
IAD,MCO,SFO,2496.0
SFO,MCO,IAD,2496.0
LGA,DEN,EWR,2509.5
EWR,DEN,LGA,2509.5
PHX,ORD,SMF,2512.5
SMF,ORD,PHX,2512.5
PHX,ORD,SMF,2514.75
ABQ,LAX,HNL,2514.75
SMF,ORD,PHX,2514.75
HNL,LAX,ABQ,2514.75
ABQ,LAX,HNL,2515.5
ABQ,LAX,HNL,2515.5
ABQ,LAX,HNL,2515.5
HNL,LAX,ABQ,2515.5
HNL,LAX,ABQ,2515.5
HNL,LAX,ABQ,2515.5
ABQ,LAX,HNL,2516.25
ABQ,LAX,HNL,2516.25
HNL,LAX,ABQ,2516.25
HNL,LAX,ABQ,2516.25
TPA,IAD,SFO,2517.0
ABQ,LAX,HNL,2517.0
HNL,LAX,ABQ,2517.0
SFO,IAD,TPA,2517.0
ABQ,LAX,HNL,2519.25
ABQ,LAX,HNL,2519.25
HNL,LAX,ABQ,2519.25
HNL,LAX,ABQ,2519.25
ABQ,LAX,HNL,2520.0
HNL,LAX,ABQ,2520.0
LGA,DEN,EWR,2520.75
EWR,DEN,LGA,2520.75
ABQ,LAX,HNL,2523.75
HNL,LAX,ABQ,2523.75
BOS,IAH,SFO,2527.5
SFO,IAH,BOS,2527.5
LAS,ORD,SAN,2527.5
SAN,ORD,LAS,2527.5
LAS,ORD,SAN,2528.25
SAN,ORD,LAS,2528.25
BOS,SFO,PDX,2531.25
BOS,SFO,PDX,2531.25
PDX,SFO,BOS,2531.25
PDX,SFO,BOS,2531.25
LAS,ORD,SEA,2533.5
BOS,SFO,PDX,2533.5
PDX,SFO,BOS,2533.5
SEA,ORD,LAS,2533.5
LAS,ORD,SEA,2534.25
SEA,ORD,LAS,2534.25
LAS,ORD,SEA,2535.0
SEA,ORD,LAS,2535.0
LAS,ORD,SEA,2535.75
TPA,IAD,SFO,2535.75
SEA,ORD,LAS,2535.75
SFO,IAD,TPA,2535.75
LAS,IAD,IAH,2540.25
BOS,IAH,SFO,2540.25
SFO,IAH,BOS,2540.25
IAH,IAD,LAS,2540.25
LAS,ORD,SNA,2544.0
SNA,ORD,LAS,2544.0
LAS,ORD,SNA,2544.75
SNA,ORD,LAS,2544.75
LAS,ORD,PDX,2546.25
PDX,ORD,LAS,2546.25
LAS,ORD,PDX,2547.0
PDX,ORD,LAS,2547.0
LAS,ORD,PDX,2548.5
PDX,ORD,LAS,2548.5
LAS,ORD,PDX,2549.25
PDX,ORD,LAS,2549.25
BOS,SFO,PDX,2550.75
BOS,SFO,PDX,2550.75
PDX,SFO,BOS,2550.75
PDX,SFO,BOS,2550.75
SFO,EWR,ORD,2553.0
SFO,EWR,ORD,2553.0
SFO,EWR,ORD,2553.0
BOS,SFO,PDX,2553.0
ORD,EWR,SFO,2553.0
ORD,EWR,SFO,2553.0
ORD,EWR,SFO,2553.0
ABQ,LAX,BOS,2553.0
PDX,SFO,BOS,2553.0
BOS,LAX,ABQ,2553.0
ABQ,LAX,BOS,2553.75
ABQ,LAX,BOS,2553.75
ABQ,LAX,BOS,2553.75
BOS,LAX,ABQ,2553.75
BOS,LAX,ABQ,2553.75
BOS,LAX,ABQ,2553.75
LAS,ORD,LAX,2554.5
ABQ,LAX,BOS,2554.5
ABQ,LAX,BOS,2554.5
LAX,ORD,LAS,2554.5
BOS,LAX,ABQ,2554.5
BOS,LAX,ABQ,2554.5
LAS,ORD,LAX,2555.25
ABQ,LAX,BOS,2555.25
LAX,ORD,LAS,2555.25
BOS,LAX,ABQ,2555.25
LAS,ORD,LAX,2556.75
LAX,ORD,LAS,2556.75
LAS,ORD,LAX,2557.5
PHX,ORD,SFO,2557.5
ABQ,LAX,BOS,2557.5
ABQ,LAX,BOS,2557.5
LAX,ORD,LAS,2557.5
SFO,ORD,PHX,2557.5
BOS,LAX,ABQ,2557.5
BOS,LAX,ABQ,2557.5
ABQ,LAX,BOS,2558.25
BOS,LAX,ABQ,2558.25
SFO,EWR,ORD,2560.5
SFO,EWR,ORD,2560.5
SFO,EWR,ORD,2560.5
ORD,EWR,SFO,2560.5
ORD,EWR,SFO,2560.5
ORD,EWR,SFO,2560.5
ABQ,LAX,BOS,2562.0
BOS,LAX,ABQ,2562.0
PHX,ORD,SFO,2565.75
SFO,ORD,PHX,2565.75
SFO,EWR,ORD,2567.25
ORD,EWR,SFO,2567.25
SFO,MCO,IAH,2568.0
SFO,EWR,ORD,2568.0
IAH,MCO,SFO,2568.0
ORD,EWR,SFO,2568.0
SFO,MCO,IAH,2568.75
SFO,EWR,ORD,2568.75
IAH,MCO,SFO,2568.75
ORD,EWR,SFO,2568.75
SFO,EWR,ORD,2574.75
ORD,EWR,SFO,2574.75
SFO,EWR,ORD,2575.5
ORD,EWR,SFO,2575.5
SFO,EWR,ORD,2576.25
ORD,EWR,SFO,2576.25
LAS,ORD,SMF,2580.75
SMF,ORD,LAS,2580.75
LAS,ORD,SMF,2581.5
SMF,ORD,LAS,2581.5
LAS,ORD,SMF,2583.0
SMF,ORD,LAS,2583.0
LAS,ORD,SMF,2583.75
SMF,ORD,LAS,2583.75
DFW,SFO,ORD,2587.5
ORD,SFO,DFW,2587.5
DFW,SFO,ORD,2588.25
DFW,SFO,ORD,2588.25
ORD,SFO,DFW,2588.25
ORD,SFO,DFW,2588.25
DEN,SFO,KOA,2595.0
KOA,SFO,DEN,2595.0
DFW,SFO,ORD,2595.75
ORD,SFO,DFW,2595.75
DFW,SFO,ORD,2596.5
DFW,SFO,ORD,2596.5
ORD,SFO,DFW,2596.5
ORD,SFO,DFW,2596.5
DEN,SFO,KOA,2597.25
KOA,SFO,DEN,2597.25
DEN,SFO,KOA,2599.5
DEN,SFO,KOA,2599.5
KOA,SFO,DEN,2599.5
KOA,SFO,DEN,2599.5
DEN,SFO,KOA,2600.25
DEN,SFO,KOA,2600.25
KOA,SFO,DEN,2600.25
KOA,SFO,DEN,2600.25
MCI,SFO,ORD,2612.25
ORD,SFO,MCI,2612.25
MCI,SFO,ORD,2620.5
ORD,SFO,MCI,2620.5
HNL,SFO,DEN,2622.0
DEN,SFO,HNL,2622.0
HNL,SFO,DEN,2622.75
DEN,SFO,HNL,2622.75
HNL,SFO,DEN,2624.25
DEN,SFO,HNL,2624.25
HNL,SFO,DEN,2625.0
DEN,SFO,HNL,2625.0
LAS,ORD,SFO,2625.75
SFO,ORD,LAS,2625.75
LAS,ORD,SFO,2626.5
HNL,SFO,DEN,2626.5
HNL,SFO,DEN,2626.5
DEN,SFO,HNL,2626.5
DEN,SFO,HNL,2626.5
SFO,ORD,LAS,2626.5
HNL,SFO,DEN,2627.25
HNL,SFO,DEN,2627.25
HNL,SFO,DEN,2627.25
HNL,SFO,DEN,2627.25
DEN,SFO,HNL,2627.25
DEN,SFO,HNL,2627.25
DEN,SFO,HNL,2627.25
DEN,SFO,HNL,2627.25
HNL,SFO,DEN,2628.0
HNL,SFO,DEN,2628.0
DEN,SFO,HNL,2628.0
DEN,SFO,HNL,2628.0
DEN,SFO,IAD,2632.5
IAD,SFO,DEN,2632.5
LAS,ORD,SFO,2634.0
SFO,ORD,LAS,2634.0
LAS,ORD,SFO,2634.75
DEN,SFO,IAD,2634.75
IAD,SFO,DEN,2634.75
SFO,ORD,LAS,2634.75
SFO,MCO,EWR,2635.5
EWR,MCO,SFO,2635.5
DEN,SFO,IAD,2637.0
DEN,SFO,IAD,2637.0
IAD,SFO,DEN,2637.0
IAD,SFO,DEN,2637.0
